"id","titleEmoji","text","mode"
"Event_22","⌚","{""commands"":[{""operation"":""page"",""pageId"":""offer"",""text"":""⌚を1個譲ってくれないか？代わりに💀1個をあげよう。\nいい取引だと思うんだが。""},{""operation"":""page"",""pageId"":""ask"",""text"":""どうする？ 手持ちの⌚を見せてくれるかい？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""condition"",""successPage"":""thanks"",""failurePage"":""shortage"",""items"":[{""item"":""⌚"",""count"":1}]},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""decline"",""text"":""そうか、残念だ。また気が向いたら声をかけてくれ。""},{""operation"":""jump"",""targetPage"":""end""},{""operation"":""page"",""pageId"":""thanks"",""text"":""助かった！これで目的が果たせる。\n💀1個を渡した。""},{""operation"":""changeItemCount"",""item"":""⌚"",""delta"":-1},{""operation"":""changeItemCount"",""item"":""💀"",""delta"":1},{""operation"":""jump"",""targetPage"":""end""},{""operation"":""page"",""pageId"":""shortage"",""text"":""ん？⌚が足りないみたいだ。あと少し集めてきてくれないか？""},{""operation"":""jump"",""targetPage"":""end""},{""operation"":""exit"",""pageId"":""end""}],""labelTable"":{""offer"":0,""ask"":1,""decline"":6,""thanks"":8,""shortage"":12,""end"":14},""entryPage"":""offer""}",""
"Event_23","💀","{""commands"":[{""operation"":""page"",""pageId"":""offer"",""text"":""💀を1個譲ってくれないか？代わりに🪙1500枚払おう。\nいい取引だと思うんだが。""},{""operation"":""page"",""pageId"":""ask"",""text"":""どうする？ 手持ちの💀を見せてくれるかい？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""condition"",""successPage"":""thanks"",""failurePage"":""shortage"",""items"":[{""item"":""💀"",""count"":1}]},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""decline"",""text"":""そうか、残念だ。また気が向いたら声をかけてくれ。""},{""operation"":""jump"",""targetPage"":""end""},{""operation"":""page"",""pageId"":""thanks"",""text"":""ありがとう！約束通り🪙1500枚を渡した。""},{""operation"":""changeItemCount"",""item"":""💀"",""delta"":-1},{""operation"":""changeItemCount"",""item"":""🪙"",""delta"":1500},{""operation"":""jump"",""targetPage"":""end""},{""operation"":""page"",""pageId"":""shortage"",""text"":""ん？💀が足りないみたいだ。あと少し集めてきてくれないか？""},{""operation"":""jump"",""targetPage"":""end""},{""operation"":""exit"",""pageId"":""end""}],""labelTable"":{""offer"":0,""ask"":1,""decline"":6,""thanks"":8,""shortage"":12,""end"":14},""entryPage"":""offer""}",""
"Event_24","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev01_greet"",""text"":""やあ、今日はいい天気だね！""},{""operation"":""page"",""pageId"":""ev01_ask"",""text"":""散歩でもしてみないかい？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev01_yes"",""text"":""だよね！日差しを浴びると元気が出るよ。行こう！""},{""operation"":""jump"",""targetPage"":""ev01_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev01_no"",""text"":""そっか。日陰でゆっくりするのも悪くないね。""},{""operation"":""jump"",""targetPage"":""ev01_end""},{""operation"":""exit"",""pageId"":""ev01_end""}],""labelTable"":{""ev01_greet"":0,""ev01_ask"":1,""ev01_yes"":4,""ev01_no"":7,""ev01_end"":9},""entryPage"":""ev01_greet""}",""
"Event_25","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev02_greet"",""text"":""ねえ、黒い猫を見かけなかった？""},{""operation"":""page"",""pageId"":""ev02_ask"",""text"":""尻尾がちょっと短くて、人懐っこい子なんだ。""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev02_yes"",""text"":""ほんと？ ありがとう！ その辺を探してみるよ！""},{""operation"":""jump"",""targetPage"":""ev02_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev02_no"",""text"":""そうか…。見つけたら教えてくれると助かるよ。""},{""operation"":""jump"",""targetPage"":""ev02_end""},{""operation"":""exit"",""pageId"":""ev02_end""}],""labelTable"":{""ev02_greet"":0,""ev02_ask"":1,""ev02_yes"":4,""ev02_no"":7,""ev02_end"":9},""entryPage"":""ev02_greet""}",""
"Event_26","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev03_greet"",""text"":""その服、いい色合いだね！""},{""operation"":""page"",""pageId"":""ev03_ask"",""text"":""君は暖色と寒色、どっちが好き？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev03_yes"",""text"":""暖色派か！情熱的で素敵だよね〜。""},{""operation"":""jump"",""targetPage"":""ev03_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev03_no"",""text"":""寒色も落ち着いてて良いよね。クールだ！""},{""operation"":""jump"",""targetPage"":""ev03_end""},{""operation"":""exit"",""pageId"":""ev03_end""}],""labelTable"":{""ev03_greet"":0,""ev03_ask"":1,""ev03_yes"":4,""ev03_no"":7,""ev03_end"":9},""entryPage"":""ev03_greet""}",""
"Event_27","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev04_greet"",""text"":""面白いジョークを思いついたんだ！""},{""operation"":""page"",""pageId"":""ev04_ask"",""text"":""聞いてみる？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev04_yes"",""text"":""……ってね！どう？笑えた？""},{""operation"":""jump"",""targetPage"":""ev04_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev04_no"",""text"":""あら、残念。また今度にしよう！""},{""operation"":""jump"",""targetPage"":""ev04_end""},{""operation"":""exit"",""pageId"":""ev04_end""}],""labelTable"":{""ev04_greet"":0,""ev04_ask"":1,""ev04_yes"":4,""ev04_no"":7,""ev04_end"":9},""entryPage"":""ev04_greet""}",""
"Event_28","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev05_greet"",""text"":""最近、東の遺跡で怪しい光が見えるらしいよ。""},{""operation"":""page"",""pageId"":""ev05_ask"",""text"":""噂、もう耳にした？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev05_yes"",""text"":""やっぱり！気になるよね。近々調べに行くつもりさ。""},{""operation"":""jump"",""targetPage"":""ev05_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev05_no"",""text"":""そうなんだ。気をつけてね、何が起きてるか分からないから。""},{""operation"":""jump"",""targetPage"":""ev05_end""},{""operation"":""exit"",""pageId"":""ev05_end""}],""labelTable"":{""ev05_greet"":0,""ev05_ask"":1,""ev05_yes"":4,""ev05_no"":7,""ev05_end"":9},""entryPage"":""ev05_greet""}",""
"Event_29","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev06_greet"",""text"":""暇ならジャンケンで勝負しない？""},{""operation"":""page"",""pageId"":""ev06_ask"",""text"":""やる気ある？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev06_yes"",""text"":""グー・チョキ・パー！…結果は内緒ってことで！""},{""operation"":""jump"",""targetPage"":""ev06_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev06_no"",""text"":""了解！またいつでも挑戦を受けるよ。""},{""operation"":""jump"",""targetPage"":""ev06_end""},{""operation"":""exit"",""pageId"":""ev06_end""}],""labelTable"":{""ev06_greet"":0,""ev06_ask"":1,""ev06_yes"":4,""ev06_no"":7,""ev06_end"":9},""entryPage"":""ev06_greet""}",""
"Event_30","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev07_greet"",""text"":""夜空がきれいだよ。星が降ってきそうだ。""},{""operation"":""page"",""pageId"":""ev07_ask"",""text"":""少し眺めていかない？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev07_yes"",""text"":""流れ星に願い事、忘れずにね！""},{""operation"":""jump"",""targetPage"":""ev07_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev07_no"",""text"":""そっか、また別の夜にでもゆっくりどうぞ。""},{""operation"":""jump"",""targetPage"":""ev07_end""},{""operation"":""exit"",""pageId"":""ev07_end""}],""labelTable"":{""ev07_greet"":0,""ev07_ask"":1,""ev07_yes"":4,""ev07_no"":7,""ev07_end"":9},""entryPage"":""ev07_greet""}",""
"Event_31","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev08_greet"",""text"":""温かいお茶が淹れてあるんだ。""},{""operation"":""page"",""pageId"":""ev08_ask"",""text"":""一杯どう？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev08_yes"",""text"":""どうぞ。香りでリラックスしてね。""},{""operation"":""jump"",""targetPage"":""ev08_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev08_no"",""text"":""了解。また気が向いたら寄ってね。""},{""operation"":""jump"",""targetPage"":""ev08_end""},{""operation"":""exit"",""pageId"":""ev08_end""}],""labelTable"":{""ev08_greet"":0,""ev08_ask"":1,""ev08_yes"":4,""ev08_no"":7,""ev08_end"":9},""entryPage"":""ev08_greet""}",""
"Event_32","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev09_greet"",""text"":""この辺、最近騒がしくない？""},{""operation"":""page"",""pageId"":""ev09_ask"",""text"":""静かな場所、知ってる？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev09_yes"",""text"":""ほんと？後で教えてくれると助かる！""},{""operation"":""jump"",""targetPage"":""ev09_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev09_no"",""text"":""そっか…。静かになる日を祈ろう。""},{""operation"":""jump"",""targetPage"":""ev09_end""},{""operation"":""exit"",""pageId"":""ev09_end""}],""labelTable"":{""ev09_greet"":0,""ev09_ask"":1,""ev09_yes"":4,""ev09_no"":7,""ev09_end"":9},""entryPage"":""ev09_greet""}",""
"Event_33","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev10_greet"",""text"":""少し疲れてるみたいだね。""},{""operation"":""page"",""pageId"":""ev10_ask"",""text"":""ベンチで一休みする？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev10_yes"",""text"":""無理は禁物だよ。ゆっくりしていこう。""},{""operation"":""jump"",""targetPage"":""ev10_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev10_no"",""text"":""そう？じゃあ気をつけてね！""},{""operation"":""jump"",""targetPage"":""ev10_end""},{""operation"":""exit"",""pageId"":""ev10_end""}],""labelTable"":{""ev10_greet"":0,""ev10_ask"":1,""ev10_yes"":4,""ev10_no"":7,""ev10_end"":9},""entryPage"":""ev10_greet""}",""
"Event_34","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev11_greet"",""text"":""君の故郷ってどんな場所？""},{""operation"":""page"",""pageId"":""ev11_ask"",""text"":""もし良ければ教えてくれない？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev11_yes"",""text"":""へぇ！魅力的だね。また詳しく聞かせて。""},{""operation"":""jump"",""targetPage"":""ev11_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev11_no"",""text"":""そっか。無理に聞いたりしないよ。""},{""operation"":""jump"",""targetPage"":""ev11_end""},{""operation"":""exit"",""pageId"":""ev11_end""}],""labelTable"":{""ev11_greet"":0,""ev11_ask"":1,""ev11_yes"":4,""ev11_no"":7,""ev11_end"":9},""entryPage"":""ev11_greet""}",""
"Event_35","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev12_greet"",""text"":""新曲を練習してるんだ。聴いてみる？""},{""operation"":""page"",""pageId"":""ev12_ask"",""text"":""ちょっとだけだけど…""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev12_yes"",""text"":""♪〜 どう？ 感想を聞かせてね！""},{""operation"":""jump"",""targetPage"":""ev12_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev12_no"",""text"":""了解。また今度聴いてもらえると嬉しいな。""},{""operation"":""jump"",""targetPage"":""ev12_end""},{""operation"":""exit"",""pageId"":""ev12_end""}],""labelTable"":{""ev12_greet"":0,""ev12_ask"":1,""ev12_yes"":4,""ev12_no"":7,""ev12_end"":9},""entryPage"":""ev12_greet""}",""
"Event_36","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev13_greet"",""text"":""庭の花が満開なんだ！""},{""operation"":""page"",""pageId"":""ev13_ask"",""text"":""花は好き？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev13_yes"",""text"":""嬉しい！いつでも見に来てね。""},{""operation"":""jump"",""targetPage"":""ev13_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev13_no"",""text"":""そっか、花粉が苦手な人もいるよね。""},{""operation"":""jump"",""targetPage"":""ev13_end""},{""operation"":""exit"",""pageId"":""ev13_end""}],""labelTable"":{""ev13_greet"":0,""ev13_ask"":1,""ev13_yes"":4,""ev13_no"":7,""ev13_end"":9},""entryPage"":""ev13_greet""}",""
"Event_37","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev14_greet"",""text"":""ねえ、誰にも言ってない秘密があるんだ…""},{""operation"":""page"",""pageId"":""ev14_ask"",""text"":""聞きたい？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev14_yes"",""text"":""実は…寝言で歌を歌う癖があるんだって！""},{""operation"":""jump"",""targetPage"":""ev14_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev14_no"",""text"":""そっか、また気が変わったら言うよ。""},{""operation"":""jump"",""targetPage"":""ev14_end""},{""operation"":""exit"",""pageId"":""ev14_end""}],""labelTable"":{""ev14_greet"":0,""ev14_ask"":1,""ev14_yes"":4,""ev14_no"":7,""ev14_end"":9},""entryPage"":""ev14_greet""}",""
"Event_38","💬","{""commands"":[{""operation"":""page"",""pageId"":""ev15_greet"",""text"":""幸せって何だと思う？""},{""operation"":""page"",""pageId"":""ev15_ask"",""text"":""今、答えられる？""},{""operation"":""dialog"",""dialogMode"":""yesno""},{""operation"":""answer"",""answerValue"":""yes""},{""operation"":""page"",""pageId"":""ev15_yes"",""text"":""素敵だね。君の考え、深いよ。""},{""operation"":""jump"",""targetPage"":""ev15_end""},{""operation"":""answer"",""answerValue"":""no""},{""operation"":""page"",""pageId"":""ev15_no"",""text"":""大丈夫、時々立ち止まって考えるのも大事だよ。""},{""operation"":""jump"",""targetPage"":""ev15_end""},{""operation"":""exit"",""pageId"":""ev15_end""}],""labelTable"":{""ev15_greet"":0,""ev15_ask"":1,""ev15_yes"":4,""ev15_no"":7,""ev15_end"":9},""entryPage"":""ev15_greet""}",""
